amount,transaction_type,merchant_category,hour,location_risk,device_trusted,failed_attempts,is_international,is_fraud
15203.56,Refund,Restaurant,12,60,0,0,1,0
49319.45,Purchase,Shopping,17,54,0,4,1,1
3213.79,Deposit,Shopping,17,59,0,5,0,0
59248.96,Payment,Travel,22,45,1,4,1,1
86932.71,Refund,Healthcare,3,96,0,0,0,1
25260.82,Withdrawal,Grocery,13,38,1,1,0,0
35573.13,Payment,Utility,5,79,0,3,0,0
35843.21,Transfer,Electronics,23,4,0,4,0,0
45479.32,Withdrawal,Shopping,21,1,0,3,0,1
6527.32,Deposit,Fuel,17,7,0,0,0,0
52857.24,Withdrawal,Fuel,23,56,1,5,0,1
58747.24,Deposit,Fuel,11,60,0,3,0,1
25594.24,Purchase,Travel,22,29,0,2,0,0
68621.53,Purchase,Electronics,20,12,0,1,0,1
8258.74,Refund,Grocery,2,81,0,1,0,0
56990.03,Deposit,Restaurant,23,100,1,2,0,1
86330.93,Payment,Healthcare,10,23,0,5,0,1
30316.49,Purchase,Electronics,19,81,1,0,0,0
50242.15,Refund,Travel,20,16,0,5,0,1
49594.23,Transfer,Grocery,21,90,1,0,0,1
46664.09,Transfer,Grocery,2,15,0,4,1,1
34010.28,Purchase,Shopping,5,51,1,0,0,0
17126.55,Refund,Utility,7,72,0,3,0,0
22255.48,Withdrawal,Utility,3,77,0,0,0,0
70470.95,Transfer,Electronics,8,49,0,3,0,1
84415.12,Refund,Restaurant,9,70,0,2,0,1
87358.71,Payment,Fuel,9,61,0,2,0,1
61022.27,Deposit,Healthcare,15,44,0,4,0,1
31694.36,Payment,Restaurant,20,49,1,0,0,0
21078.92,Transfer,Shopping,17,10,0,4,0,0
28394.19,Payment,Electronics,15,3,1,3,0,0
6294.46,Payment,Fuel,14,10,0,5,1,0
28418.92,Purchase,Healthcare,5,100,0,1,0,0
73016.72,Deposit,Travel,7,72,1,4,0,1
53408.5,Payment,Shopping,0,2,1,5,1,1
42876.52,Payment,ATM,0,8,1,1,0,0
15585.29,Transfer,Travel,1,96,1,2,0,0
24053.18,Transfer,Restaurant,18,34,1,3,0,0
84607.97,Withdrawal,Entertainment,6,77,1,0,0,1
54967.86,Withdrawal,Restaurant,8,90,1,0,0,1
5431.87,Refund,ATM,5,60,1,3,1,0
1497.29,Transfer,Shopping,19,78,1,0,1,0
30143.28,Purchase,Restaurant,3,15,0,5,1,0
34340.24,Purchase,Shopping,15,85,1,5,0,0
49168.56,Withdrawal,Grocery,18,8,1,3,0,1
1654.47,Purchase,ATM,20,1,1,1,0,0
53033.68,Transfer,Entertainment,22,50,1,0,0,0
44483.67,Purchase,Entertainment,16,73,0,1,0,1
1630.79,Refund,Shopping,19,59,0,3,0,0
75560.51,Deposit,Grocery,8,15,0,1,0,1
83063.89,Purchase,Utility,14,18,0,3,1,1
19849.66,Transfer,Restaurant,6,98,0,0,0,0
52675.75,Refund,Entertainment,9,58,0,2,0,1
60502.98,Purchase,Restaurant,14,97,1,5,0,1
57973.81,Payment,Travel,1,28,1,0,0,0
69206.22,Deposit,Grocery,0,62,1,4,0,1
54629.24,Purchase,Electronics,4,5,0,5,0,1
34396.74,Payment,Fuel,1,62,1,5,1,0
53118.53,Deposit,Utility,10,87,1,0,1,1
14757.01,Payment,Fuel,11,3,0,3,1,0
51110.98,Transfer,Shopping,14,92,1,4,0,1
4791.99,Transfer,Electronics,3,2,0,3,0,0
77363.79,Withdrawal,Travel,14,10,0,4,0,1
48227.42,Payment,Entertainment,11,65,0,4,0,1
57128.41,Purchase,Entertainment,2,84,1,0,0,1
69102.27,Payment,Travel,17,34,0,4,0,1
18482.06,Payment,Healthcare,1,71,0,2,0,0
35655.64,Transfer,Grocery,5,67,1,5,0,0
18897.17,Purchase,Grocery,16,59,1,0,1,0
34951.75,Payment,Entertainment,23,88,0,2,1,0
9775.08,Withdrawal,Shopping,2,69,1,4,0,0
14076.77,Purchase,Utility,23,27,1,2,0,0
31549.74,Purchase,Electronics,3,17,1,4,0,0
57195.84,Payment,Fuel,4,34,1,3,0,1
2713.4,Withdrawal,Healthcare,17,64,1,5,1,0
21878.31,Withdrawal,Electronics,0,92,1,1,0,0
53115.74,Purchase,Electronics,10,97,1,0,0,1
24611.14,Payment,Electronics,22,2,1,4,0,0
11098.85,Payment,Travel,13,47,1,0,0,0
16095.0,Deposit,ATM,2,83,0,1,1,0
58565.36,Payment,Restaurant,13,39,1,3,1,1
4578.87,Withdrawal,Healthcare,19,71,1,3,0,0
57473.46,Transfer,Utility,23,86,0,0,0,1
48180.25,Deposit,ATM,2,32,1,4,0,1
45735.97,Purchase,Fuel,16,21,1,3,1,1
11415.74,Purchase,Electronics,6,47,0,5,0,0
29725.29,Payment,Shopping,18,37,1,4,0,0
11333.05,Withdrawal,Entertainment,15,62,1,2,1,0
33981.56,Transfer,Travel,14,15,1,2,0,0
2644.48,Payment,Shopping,8,61,0,3,1,0
29213.97,Purchase,Fuel,17,12,1,3,0,0
38807.15,Payment,ATM,18,37,1,2,0,0
29632.48,Refund,Restaurant,18,49,0,1,0,0
59475.13,Purchase,Healthcare,5,75,1,2,0,1
32252.77,Purchase,Grocery,14,30,0,3,0,0
38349.73,Payment,Shopping,5,35,0,1,1,0
34694.29,Payment,Utility,10,26,0,4,0,0
74148.89,Refund,Utility,22,44,0,2,0,1
40990.06,Deposit,Healthcare,16,24,1,3,0,1
24140.96,Purchase,Electronics,16,67,0,1,0,0
32439.21,Purchase,Grocery,13,14,1,4,0,0
14796.49,Transfer,Utility,7,66,0,0,1,0
8298.85,Purchase,Utility,5,10,1,0,0,0
23445.8,Purchase,Entertainment,7,40,0,2,0,0
20898.21,Refund,Shopping,10,79,0,0,1,0
22029.42,Withdrawal,Healthcare,1,90,0,0,1,0
32936.99,Purchase,Healthcare,18,86,0,2,1,0
50377.05,Transfer,Electronics,4,61,1,0,0,0
39746.69,Deposit,Travel,7,25,1,4,0,0
30182.75,Withdrawal,ATM,5,77,0,1,0,0
3415.57,Purchase,Electronics,20,71,1,2,0,0
32242.01,Payment,Healthcare,7,97,0,3,0,0
23128.42,Deposit,Healthcare,6,22,0,5,1,0
16478.96,Deposit,Restaurant,10,49,1,1,0,0
17264.93,Withdrawal,Healthcare,15,23,0,1,1,0
62044.74,Payment,Fuel,16,32,0,1,0,1
19886.01,Deposit,Restaurant,5,18,0,5,1,0
65536.89,Purchase,Utility,20,46,0,2,0,1
89852.6,Purchase,ATM,16,90,0,5,0,1
64679.59,Withdrawal,Healthcare,23,85,0,2,0,1
30813.83,Withdrawal,Travel,19,64,1,1,0,0
46623.84,Refund,Restaurant,4,4,0,4,1,1
26385.76,Purchase,ATM,5,79,0,3,1,0
17118.37,Transfer,Electronics,8,45,1,2,0,0
8894.97,Deposit,Healthcare,4,77,1,1,1,0
12248.13,Refund,Restaurant,5,30,0,2,0,0
29605.73,Deposit,Travel,11,89,1,5,0,0
51912.95,Transfer,Electronics,7,77,0,0,0,1
56287.71,Transfer,Restaurant,3,19,1,2,0,0
21324.9,Deposit,ATM,12,57,1,3,0,0
54505.13,Purchase,Utility,2,47,0,5,0,1
20272.29,Withdrawal,Restaurant,11,51,0,5,0,0
56717.04,Purchase,Restaurant,10,98,1,0,0,1
8024.63,Purchase,Restaurant,14,25,0,0,0,0
80967.78,Purchase,Utility,7,70,0,1,1,1
143.93,Refund,Entertainment,20,72,1,3,0,0
48163.8,Payment,Grocery,19,80,1,2,1,1
34612.4,Deposit,ATM,16,58,1,3,0,0
7809.61,Refund,ATM,10,74,0,0,0,0
19257.91,Refund,Healthcare,18,84,0,4,0,0
37099.73,Refund,Restaurant,4,57,1,1,0,0
3405.38,Payment,ATM,9,65,1,1,0,0
55671.79,Purchase,Restaurant,23,97,0,3,0,1
22871.76,Deposit,Entertainment,19,10,0,5,1,0
17676.4,Deposit,Electronics,2,44,0,5,1,0
46641.0,Deposit,Healthcare,13,43,0,1,1,1
3201.7,Refund,Utility,17,20,1,4,0,0
9699.73,Purchase,Grocery,9,59,0,1,0,0
76238.05,Purchase,Grocery,16,65,1,5,0,1
12838.74,Transfer,ATM,14,32,0,0,0,0
37427.13,Refund,Shopping,20,85,0,0,0,0
14367.53,Purchase,Healthcare,23,35,0,4,0,0
8982.02,Payment,Electronics,13,5,0,0,1,0
50787.9,Refund,ATM,20,27,0,0,0,1
58358.13,Purchase,Grocery,3,47,0,0,1,1
16962.32,Refund,Utility,16,39,1,5,0,0
85893.45,Deposit,Fuel,22,5,1,5,1,1
20111.05,Deposit,Restaurant,3,5,0,4,0,0
78458.3,Purchase,ATM,23,91,1,1,0,1
38656.32,Withdrawal,Fuel,15,11,1,3,0,0
49185.98,Transfer,Grocery,15,49,0,1,0,1
30924.02,Payment,Travel,1,75,1,2,0,0
48677.14,Purchase,Utility,21,37,0,3,0,1
55597.4,Deposit,Shopping,15,96,1,1,0,1
24230.94,Deposit,Travel,15,48,1,4,0,0
453.57,Refund,Electronics,14,5,0,1,0,0
89371.71,Refund,Travel,14,72,0,1,0,1
39428.63,Transfer,Shopping,13,18,0,2,0,0
1097.92,Withdrawal,Healthcare,4,19,1,2,0,0
49365.96,Transfer,Healthcare,4,25,0,2,1,1
21494.07,Payment,Utility,13,2,1,0,0,0
1779.39,Purchase,Utility,8,31,1,1,0,0
15010.98,Transfer,Restaurant,19,69,0,5,0,0
87853.27,Purchase,Entertainment,19,53,1,3,1,1
26779.81,Payment,Shopping,15,38,1,0,0,0
55272.91,Payment,Entertainment,3,19,1,3,1,1
33859.55,Transfer,ATM,14,49,1,2,1,0
28440.71,Payment,Travel,19,87,0,1,0,0
19989.87,Payment,Healthcare,13,79,1,5,0,0
89881.15,Transfer,Travel,14,49,0,2,0,1
30751.68,Purchase,Grocery,3,25,1,5,1,0
7831.64,Transfer,Fuel,23,95,0,1,1,0
13715.04,Transfer,Fuel,1,37,1,5,0,0
58834.14,Transfer,Fuel,2,84,1,5,0,1
53250.26,Payment,Fuel,12,64,1,4,0,1
16181.23,Purchase,Fuel,23,96,0,1,0,0
38240.82,Withdrawal,Grocery,15,60,0,5,0,0
3833.52,Withdrawal,Electronics,11,25,0,1,0,0
70072.42,Refund,ATM,10,48,1,0,1,1
44775.16,Purchase,Entertainment,6,10,1,2,0,0
8497.15,Purchase,Entertainment,12,58,1,2,1,0
24001.68,Refund,Grocery,21,100,1,2,0,0
29000.39,Purchase,Fuel,12,41,1,3,0,0
8752.47,Transfer,Fuel,20,9,1,0,0,0
473.6,Refund,Utility,14,97,1,0,0,0
62931.26,Refund,Travel,8,45,0,3,0,1
53258.47,Deposit,Restaurant,16,84,0,1,0,1
9358.89,Deposit,Restaurant,20,28,1,0,1,0
37834.54,Withdrawal,Utility,13,8,0,5,0,0
49655.12,Purchase,Utility,7,61,0,3,1,1
16186.68,Refund,Utility,13,3,1,5,0,0
44392.38,Payment,Entertainment,0,6,1,2,0,0
36832.37,Refund,ATM,8,74,0,2,0,0
37092.69,Refund,Electronics,20,84,1,0,0,0
8450.0,Withdrawal,Shopping,14,79,0,3,0,0
43172.34,Transfer,Travel,10,58,1,0,0,0
1599.64,Deposit,Grocery,16,82,0,3,1,0
63721.84,Payment,Restaurant,8,2,0,5,1,1
17559.82,Withdrawal,Electronics,7,26,0,3,0,0
57481.25,Withdrawal,Shopping,0,35,0,1,0,1
25007.06,Transfer,Shopping,3,52,1,4,0,0
19738.48,Purchase,Travel,5,82,1,4,0,0
37842.66,Refund,Electronics,11,53,1,2,0,0
25472.68,Deposit,ATM,8,74,0,3,0,0
23635.53,Deposit,Shopping,3,18,1,3,0,0
76503.99,Withdrawal,ATM,16,93,0,1,0,1
36561.92,Purchase,Healthcare,15,7,1,3,0,0
40797.34,Transfer,Grocery,0,100,0,1,0,1
519.39,Refund,Utility,22,54,1,5,1,0
20542.86,Transfer,Shopping,13,85,0,0,1,0
24792.05,Purchase,Fuel,9,56,1,1,0,0
47544.47,Refund,Travel,2,19,1,0,1,1
55103.33,Refund,Grocery,5,49,0,2,0,1
31335.69,Deposit,Healthcare,15,37,1,4,1,0
73861.4,Purchase,Restaurant,13,68,0,4,0,1
81579.18,Transfer,Entertainment,7,44,0,0,0,1
8123.12,Refund,Electronics,14,14,1,0,0,0
57390.75,Withdrawal,ATM,1,45,1,0,0,0
59442.71,Deposit,Fuel,12,81,0,0,0,1
56652.22,Purchase,Utility,16,9,0,4,0,1
10050.83,Purchase,ATM,21,31,1,1,0,0
4851.1,Refund,Restaurant,3,9,1,1,0,0
15529.35,Transfer,Healthcare,15,75,1,5,0,0
1136.34,Refund,ATM,17,85,0,0,0,0
45469.5,Deposit,Grocery,10,30,1,2,0,0
32191.16,Withdrawal,Shopping,8,45,0,1,0,0
26348.49,Deposit,Shopping,16,35,0,0,0,0
10797.6,Refund,Electronics,8,68,1,3,0,0
32035.79,Withdrawal,Grocery,0,75,0,0,0,0
50178.65,Payment,Grocery,13,82,0,1,0,1
88323.49,Withdrawal,Shopping,0,12,1,4,0,1
27331.92,Refund,Electronics,18,60,1,5,0,0
54402.12,Withdrawal,Electronics,16,72,0,3,1,1
3105.55,Transfer,Entertainment,11,48,0,2,0,0
27330.54,Withdrawal,Entertainment,21,64,0,3,0,0
40778.1,Payment,Utility,10,30,1,2,0,0
53035.03,Deposit,Entertainment,3,10,1,4,0,1
3187.62,Withdrawal,Electronics,16,48,0,4,0,0
24820.62,Purchase,Healthcare,21,36,0,1,0,0
61746.82,Refund,ATM,14,52,0,3,1,1
13931.76,Purchase,Grocery,2,3,0,0,1,0
89333.86,Refund,Entertainment,12,42,1,5,1,1
4244.51,Transfer,Utility,5,73,0,1,0,0
58477.55,Withdrawal,Shopping,13,41,0,3,1,1
20737.58,Deposit,Restaurant,20,62,0,3,0,0
7346.24,Refund,Grocery,12,25,1,4,0,0
10562.29,Purchase,Travel,2,85,0,0,0,0
5728.59,Refund,Shopping,5,94,1,4,1,0
27329.96,Deposit,Electronics,3,1,0,2,0,0
60364.92,Deposit,Electronics,1,76,0,1,0,1
36599.17,Deposit,ATM,7,66,1,4,0,0
19611.01,Payment,Restaurant,16,85,1,2,0,0
49646.0,Transfer,Entertainment,17,15,1,3,0,1
11879.23,Deposit,Grocery,0,25,1,1,1,0
19940.18,Deposit,Travel,15,97,0,4,0,0
12932.08,Deposit,Shopping,22,2,1,3,0,0
23851.83,Payment,Shopping,5,53,0,2,0,0
53434.19,Transfer,Travel,14,45,0,0,0,1
28516.43,Payment,Entertainment,17,78,1,2,0,0
21047.02,Payment,Electronics,8,67,0,1,0,0
34092.74,Refund,Electronics,21,52,1,1,1,0
33123.87,Transfer,Utility,8,2,0,5,0,0
21705.81,Payment,Entertainment,16,37,0,3,0,0
48811.95,Transfer,Fuel,16,25,0,2,0,1
11754.3,Refund,ATM,23,10,0,1,0,0
8997.77,Payment,Electronics,23,41,0,0,0,0
47777.65,Deposit,Restaurant,18,39,0,2,0,1
37470.01,Refund,Healthcare,1,16,1,3,0,0
34018.74,Purchase,ATM,5,66,0,1,0,0
1947.73,Purchase,Electronics,0,76,1,5,1,0
47701.34,Withdrawal,Healthcare,19,9,0,3,0,1
16449.54,Deposit,Shopping,14,60,1,1,1,0
8899.31,Payment,Utility,19,27,0,5,1,0
29077.26,Deposit,Utility,17,23,0,5,0,0
10744.36,Purchase,Grocery,12,95,1,3,0,0
83327.39,Payment,Restaurant,9,47,1,3,0,1
17371.04,Payment,Restaurant,3,12,0,1,0,0
19251.36,Refund,Fuel,10,72,1,3,0,0
62379.29,Transfer,Healthcare,7,16,0,1,0,1
37400.4,Withdrawal,Entertainment,16,24,0,1,0,0
58492.24,Purchase,Healthcare,13,1,1,3,1,1
6230.68,Refund,Grocery,22,14,1,4,1,0
19189.13,Payment,ATM,0,70,1,4,0,0
59469.36,Deposit,Fuel,15,58,0,0,0,1
51092.39,Purchase,Utility,20,94,0,3,0,1
50393.5,Withdrawal,Grocery,9,8,1,1,0,0
33823.47,Withdrawal,Entertainment,5,83,0,5,1,0
80913.2,Purchase,Electronics,2,28,0,3,0,1
68592.4,Refund,Entertainment,14,15,1,4,1,1
3940.38,Payment,Fuel,12,49,1,0,0,0
2558.64,Refund,Fuel,13,85,1,4,1,0
40100.18,Payment,Restaurant,5,15,0,3,0,1
36443.43,Purchase,Travel,3,99,1,5,0,0
12280.51,Payment,Fuel,14,29,0,3,1,0
29343.89,Transfer,ATM,19,20,1,1,1,0
18084.11,Payment,Electronics,14,65,1,0,0,0
44208.98,Transfer,Electronics,4,3,1,0,0,0
16045.93,Refund,Utility,7,61,0,0,0,0
31629.1,Deposit,Shopping,14,62,0,5,0,0
55516.25,Refund,Fuel,15,72,0,5,0,1
54626.69,Deposit,ATM,21,73,0,4,1,1
4933.23,Refund,Entertainment,8,21,0,2,0,0
51789.8,Deposit,Fuel,22,51,0,0,0,1
73191.22,Payment,Travel,12,85,1,1,0,1
39661.86,Payment,Restaurant,5,54,1,1,1,0
51155.56,Payment,Utility,6,4,0,2,0,1
76501.53,Deposit,ATM,21,35,0,2,0,1
15638.77,Deposit,Entertainment,4,99,1,3,1,0
23095.32,Refund,Healthcare,16,56,0,5,0,0
23662.14,Purchase,Restaurant,2,91,0,3,1,0
20079.57,Purchase,Fuel,19,90,1,1,0,0
69954.02,Withdrawal,Travel,13,1,0,0,0,1
82701.25,Purchase,Entertainment,20,44,1,5,0,1
1397.68,Deposit,Fuel,13,22,0,3,0,0
703.06,Deposit,Healthcare,6,20,0,5,1,0
17065.84,Withdrawal,Utility,17,36,1,5,0,0
35741.82,Purchase,Entertainment,22,67,0,3,0,0
80658.46,Transfer,Travel,16,62,0,1,0,1
24815.56,Purchase,Travel,12,40,0,5,0,0
46016.9,Transfer,Electronics,11,68,1,3,0,1
59939.42,Refund,Utility,22,35,0,2,0,1
51943.84,Payment,Healthcare,9,74,1,5,0,1
42979.85,Refund,Electronics,18,51,1,1,0,0
4846.44,Purchase,Healthcare,6,52,1,2,0,0
9191.92,Purchase,Entertainment,1,7,0,5,0,0
25254.46,Deposit,Travel,22,55,1,4,0,0
78149.38,Withdrawal,Healthcare,7,36,0,3,0,1
6290.28,Refund,ATM,22,50,1,5,1,0
75599.64,Payment,ATM,4,85,0,5,0,1
54422.39,Refund,Utility,11,62,1,0,0,0
16094.74,Deposit,Shopping,15,55,1,0,0,0
13725.38,Payment,Electronics,17,50,1,5,0,0
8518.75,Refund,Grocery,8,5,0,4,1,0
38098.55,Deposit,Shopping,22,30,1,5,0,0
77712.84,Purchase,Healthcare,5,60,0,4,0,1
12944.36,Deposit,Electronics,4,43,1,1,0,0
41841.65,Withdrawal,Healthcare,3,22,1,3,1,1
50572.01,Purchase,Entertainment,17,42,1,3,0,1
4285.0,Purchase,Fuel,16,71,1,2,0,0
2120.5,Purchase,Electronics,20,17,0,0,0,0
27876.0,Payment,Electronics,10,48,1,5,0,0
18764.54,Deposit,Utility,21,12,1,0,0,0
67990.28,Transfer,Fuel,16,69,1,3,0,1
9457.9,Refund,Grocery,22,88,1,4,0,0
16664.6,Purchase,Travel,22,14,1,2,1,0
10131.86,Purchase,Restaurant,15,19,0,0,0,0
25452.81,Purchase,Healthcare,8,72,1,1,1,0
45346.51,Purchase,Fuel,19,41,1,2,0,0
52487.94,Refund,ATM,14,43,0,3,0,1
17096.8,Purchase,Grocery,11,53,0,4,0,0
77087.79,Withdrawal,Fuel,19,83,0,5,0,1
43707.65,Refund,Entertainment,5,79,0,4,0,1
47597.43,Deposit,Entertainment,2,25,1,0,0,0
7532.33,Purchase,Grocery,6,64,1,5,0,0
41646.93,Withdrawal,Grocery,19,54,1,0,0,0
21790.45,Payment,Utility,21,42,1,0,0,0
29854.08,Transfer,Entertainment,4,89,0,4,0,0
80788.21,Transfer,Entertainment,22,79,0,5,0,1
35227.5,Refund,Grocery,18,44,0,4,0,0
49303.31,Refund,ATM,1,46,1,0,0,0
3379.28,Payment,Entertainment,4,94,1,5,0,0
13691.6,Purchase,Travel,7,4,1,0,0,0
33265.78,Withdrawal,Healthcare,13,62,1,3,1,0
3492.19,Refund,Utility,23,1,1,2,0,0
64524.91,Purchase,ATM,21,9,0,3,0,1
20541.9,Withdrawal,Fuel,9,99,1,2,0,0
47599.19,Deposit,Utility,1,26,1,1,0,0
39200.93,Purchase,Utility,2,85,0,0,0,0
39183.97,Transfer,Utility,20,6,1,4,0,0
17134.01,Deposit,Healthcare,18,36,0,5,1,0
12596.45,Transfer,Grocery,13,27,1,4,0,0
15181.75,Refund,Fuel,16,52,0,3,0,0
16214.25,Deposit,Electronics,2,47,0,2,1,0
42385.69,Purchase,Entertainment,11,7,1,2,0,0
22248.45,Purchase,Travel,9,8,1,4,1,0
20407.43,Transfer,Shopping,4,50,0,3,0,0
83760.32,Withdrawal,ATM,7,5,0,4,0,1
67080.62,Purchase,Electronics,15,61,0,2,0,1
8018.92,Purchase,Utility,9,21,0,0,0,0
25247.7,Deposit,ATM,20,21,1,5,0,0
21900.94,Refund,ATM,15,6,1,1,0,0
11750.06,Withdrawal,Electronics,0,31,1,4,1,0
65217.98,Refund,Healthcare,3,19,0,0,1,1
15289.11,Transfer,Restaurant,14,93,1,0,1,0
4168.67,Withdrawal,Fuel,11,53,0,4,0,0
18064.42,Purchase,Restaurant,3,20,0,4,0,0
3496.79,Withdrawal,Restaurant,17,11,1,2,0,0
26045.66,Withdrawal,Utility,22,35,0,2,0,0
4532.68,Withdrawal,Fuel,11,48,0,1,1,0
4784.42,Refund,Fuel,20,2,1,2,0,0
30544.03,Purchase,Healthcare,21,67,1,1,1,0
31294.36,Withdrawal,Fuel,20,65,1,2,0,0
85378.05,Withdrawal,ATM,23,16,1,3,0,1
32565.92,Purchase,ATM,17,75,0,5,1,0
56890.67,Payment,Grocery,2,61,0,0,0,1
15287.94,Payment,Healthcare,8,6,0,0,0,0
18018.65,Withdrawal,Electronics,21,21,0,1,1,0
61154.86,Withdrawal,Restaurant,4,57,0,2,0,1
25522.38,Purchase,Restaurant,16,74,0,2,1,0
9160.04,Transfer,ATM,18,42,0,5,0,0
63505.26,Transfer,Restaurant,23,61,1,5,0,1
7397.56,Payment,Electronics,12,37,1,1,0,0
2493.96,Transfer,Healthcare,23,87,1,1,1,0
59098.89,Transfer,Restaurant,16,47,1,2,0,0
28357.1,Refund,Electronics,23,82,0,1,0,0
12773.46,Deposit,Healthcare,8,96,1,4,0,0
48321.25,Refund,Electronics,3,97,0,1,0,1
25232.8,Withdrawal,Electronics,5,14,1,0,1,0
38397.91,Transfer,Electronics,18,59,0,5,0,0
8694.55,Withdrawal,ATM,16,82,0,1,0,0
83399.91,Transfer,Fuel,20,65,0,0,0,1
21439.92,Refund,Shopping,17,85,1,0,0,0
3529.87,Refund,Healthcare,1,36,0,4,0,0
37366.02,Payment,Entertainment,13,43,0,2,0,0
23159.93,Payment,Fuel,4,31,0,4,0,0
41753.46,Payment,ATM,11,35,1,3,0,1
65847.28,Withdrawal,Grocery,11,39,1,0,1,1
10021.32,Purchase,Entertainment,5,85,0,3,1,0
36161.21,Refund,Fuel,11,24,0,1,0,0
47372.92,Deposit,Entertainment,13,19,1,1,0,0
2839.96,Payment,Grocery,2,18,0,0,0,0
7708.61,Transfer,Shopping,16,21,0,1,1,0
30890.63,Transfer,Shopping,10,76,0,0,1,0
3281.61,Transfer,Shopping,15,65,1,1,0,0
26408.86,Transfer,Restaurant,17,51,1,5,1,0
56235.16,Purchase,Restaurant,15,81,0,3,1,1
41092.09,Refund,Grocery,6,53,1,0,0,0
29039.55,Deposit,Travel,1,12,0,1,0,0
56121.58,Withdrawal,Fuel,6,82,1,4,1,1
37504.16,Withdrawal,Healthcare,1,56,0,3,0,0
32373.84,Deposit,Restaurant,12,40,1,0,0,0
7372.83,Payment,Utility,14,82,1,2,0,0
35209.26,Refund,Restaurant,12,66,0,4,0,0
43502.92,Withdrawal,Fuel,0,57,1,2,0,0
36083.78,Purchase,Utility,11,46,0,2,0,0
54073.63,Purchase,Fuel,11,42,0,2,0,1
52851.3,Withdrawal,Grocery,17,74,1,1,1,1
86385.22,Refund,Utility,1,26,0,1,0,1
30703.4,Withdrawal,Entertainment,6,6,0,5,0,0
57587.21,Transfer,Shopping,23,55,1,2,0,0
8332.46,Payment,Grocery,9,65,0,1,1,0
71568.47,Refund,Electronics,14,94,1,0,1,1
60542.56,Deposit,Utility,2,69,0,5,1,1
26937.88,Withdrawal,Electronics,18,16,1,1,1,0
61987.2,Withdrawal,Grocery,14,33,1,4,1,1
10390.48,Payment,Electronics,1,96,1,4,0,0
19591.92,Payment,ATM,8,80,0,3,1,0
24618.08,Transfer,Shopping,19,71,0,1,0,0
31354.58,Withdrawal,Utility,1,38,0,2,0,0
6681.29,Transfer,Entertainment,4,31,0,1,0,0
8517.42,Payment,Fuel,18,7,0,1,1,0
7234.23,Deposit,Healthcare,20,63,0,5,0,0
19699.3,Refund,Travel,2,26,0,3,0,0
36881.12,Withdrawal,ATM,1,82,0,1,0,0
34927.35,Withdrawal,Grocery,11,62,0,4,0,0
29851.33,Withdrawal,Fuel,13,31,0,1,0,0
77861.46,Withdrawal,Utility,2,83,1,2,0,1
53544.8,Purchase,Fuel,20,46,1,4,0,1
63120.77,Purchase,Entertainment,0,26,0,4,0,1
21047.87,Deposit,Electronics,2,38,0,1,0,0
85143.87,Purchase,Shopping,0,37,0,1,1,1
13229.55,Refund,Electronics,5,89,0,1,0,0
66485.83,Transfer,Healthcare,4,85,0,5,0,1
61338.63,Payment,Shopping,3,50,0,0,0,1
4146.77,Payment,Travel,14,3,1,3,0,0
3943.58,Transfer,Electronics,13,28,1,0,0,0
52547.52,Withdrawal,Electronics,0,49,0,0,0,1
491.56,Deposit,Entertainment,9,42,1,4,0,0
50599.42,Deposit,ATM,8,97,0,5,0,1
246.32,Purchase,ATM,9,53,1,1,1,0
55035.77,Withdrawal,Restaurant,23,66,1,4,0,1
35893.13,Deposit,Restaurant,22,49,1,3,0,0
29825.39,Refund,Travel,6,39,0,2,0,0
7333.14,Purchase,Restaurant,22,41,0,5,0,0
7480.35,Transfer,Travel,4,34,0,0,1,0
6305.28,Purchase,Electronics,12,12,0,2,0,0
35456.12,Withdrawal,Electronics,21,17,1,0,0,0
43557.54,Deposit,Grocery,13,89,0,0,0,1
11706.03,Payment,Utility,8,54,1,3,0,0
55592.89,Refund,Restaurant,3,56,0,5,0,1
26445.69,Transfer,Utility,9,74,0,4,0,0
24655.93,Payment,Electronics,15,57,0,2,0,0
9148.61,Refund,ATM,22,49,1,1,0,0
19584.84,Transfer,Entertainment,18,50,0,0,0,0
52178.26,Refund,ATM,19,54,0,4,0,1
1267.28,Withdrawal,Healthcare,6,7,0,3,0,0
8803.5,Transfer,Shopping,4,33,0,0,0,0
14382.27,Payment,Restaurant,17,15,0,0,1,0
20562.2,Withdrawal,Fuel,9,62,0,2,0,0
36912.81,Refund,ATM,19,90,1,3,0,0
56711.49,Withdrawal,Electronics,12,73,1,1,0,1
14583.82,Refund,Travel,20,69,1,0,1,0
37700.74,Transfer,Restaurant,2,74,0,5,0,0
20448.53,Deposit,Restaurant,8,51,1,5,1,0
55440.49,Refund,ATM,15,8,0,2,0,1
27369.6,Withdrawal,Utility,1,80,1,2,1,0
24959.28,Deposit,Fuel,1,7,1,5,0,0
16476.35,Refund,Shopping,23,100,0,4,1,0
29395.15,Transfer,Restaurant,17,23,0,0,1,0
43799.86,Payment,Electronics,5,74,1,5,0,1
43530.99,Transfer,Restaurant,20,1,0,1,1,1
29850.62,Withdrawal,Entertainment,12,23,0,3,0,0
21943.61,Transfer,Healthcare,14,2,1,3,0,0
64575.02,Payment,Electronics,13,19,0,4,0,1
24524.78,Transfer,Travel,10,89,1,2,1,0
59428.74,Deposit,Shopping,3,15,0,0,0,1
73221.83,Transfer,Travel,7,7,1,0,1,1
